Candidate,Party,Year,Electorate,Candidate.Vote,Party.Vote.Electorate,Vote.to.Use,Candidate Previous Vote,Previous Candidate Vote electorate,Same Candidate,Same Electorate,Same Party,Incumbent,No Candidate Run Last Election,Mixer
"BROWNING, Steffan ",Green Party,2008,Kaikoura,0.080016247,0.0701,0.056590258,0.056590258,0.056590258,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"KING, Colin ",National Party,2008,Kaikoura,0.577680747,0.5183,0.520978305,0.520978305,0.520978305,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TATTERSFIELD, Dave ",ACT,2008,Kaikoura,0.012591389,0.0309,0.01438397,NA,0.01438397,FALSE,NA,NA,FALSE,FALSE,FALSE
"McNAMARA, Brian ",Labour Party,2008,Kaikoura,0.263606824,0.2818,0.383749488,NA,0.383749488,FALSE,NA,NA,FALSE,FALSE,FALSE
"KING, Linda Waimarie ",New Zealand First Party,2008,Kaikoura,0.027213647,0.0458,0.040524954,NA,0.040524954,FALSE,NA,NA,FALSE,FALSE,FALSE
"CHRISTIE, Coralie ",United Future,2008,Kaikoura,0.003757108,0.0093,0.014121981,NA,0.014121981,FALSE,NA,NA,FALSE,FALSE,FALSE
"BROWNING, Steffan ",Green Party,2011,Kaikoura,0.114238239,0.1109,0.080016247,0.080016247,0.080016247,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"KING, Colin ",National Party,2011,Kaikoura,0.602450929,0.5541,0.577680747,0.577680747,0.577680747,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"EVANS, Richard ",ACT,2011,Kaikoura,0.013812442,0.0111,0.012591389,NA,0.012591389,FALSE,NA,NA,FALSE,FALSE,FALSE
"COLLYNS, Liz ",Labour Party,2011,Kaikoura,0.257036037,0.1985,0.263606824,NA,0.263606824,FALSE,NA,NA,FALSE,FALSE,FALSE
"EVANS, Richard ",ACT,2014,Kaikoura,0.003666735,0.0039,0.013812442,0.013812442,0.013812442,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"BROWNING, Steffan ",Green Party,2014,Kaikoura,0.083825626,0.0918,0.114238239,0.114238239,0.114238239,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HUDSON, Howard ",Conservative Party,2014,Kaikoura,0.030148706,0.0466,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"WALKER, Janette ",Labour Party,2014,Kaikoura,0.229374618,0.171,0.257036037,NA,0.257036037,FALSE,NA,NA,FALSE,FALSE,FALSE
"SMITH, Stuart ",National Party,2014,Kaikoura,0.577408841,0.5664,0.602450929,NA,0.602450929,FALSE,NA,NA,FALSE,FALSE,FALSE
"CAMPBELL, Steve ",New Zealand First Party,2014,Kaikoura,0.052454675,0.0985,0.027213647,NA,0.027213647,FALSE,NA,NA,FALSE,FALSE,FALSE
"PEMBERTON, John",Alliance,1999,Karapiro,0.102593528,0.0729,NA,0.053024987,0.101368237,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"DAVIES, Andrew",ACT,1999,Karapiro,0.075018853,0.0989,0.048762964,NA,0.048762964,FALSE,NA,NA,FALSE,FALSE,FALSE
"CRONIN, Paul",Labour Party,1999,Karapiro,0.266139873,0.2756,0.172622766,NA,0.172622766,FALSE,NA,NA,FALSE,FALSE,FALSE
"TISCH, Lindsay",National Party,1999,Karapiro,0.437161874,0.3902,0.465231788,NA,0.465231788,FALSE,NA,NA,FALSE,FALSE,FALSE
"STEWART, Gordon",New Zealand First Party,1999,Karapiro,0.067444834,0.0635,0.153005123,NA,0.153005123,FALSE,NA,NA,FALSE,FALSE,FALSE
"SEPULONI, Carmel ",Labour Party,2014,Kelston,0.509009478,0.4213,NA,0.447159566,0.556505367,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"DEGIA-PALA, Anne ",New Zealand First Party,2014,Kelston,0.043224664,0.0845,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"WOOLSTON, Jason ",United Future,2014,Kelston,0.002812207,0.0016,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"HAYCOCK, Bruce ",ACT,2014,Kelston,0.0089574,0.01,0.006418219,NA,0.006418219,NA,NA,NA,FALSE,FALSE,FALSE
"SOMMER, Paul ",Conservative Party,2014,Kelston,0.020727008,0.0296,0.023340873,NA,0.023340873,NA,NA,NA,FALSE,FALSE,FALSE
"IRWIN, Ruth ",Green Party,2014,Kelston,0.069263618,0.1074,0.064186685,NA,0.064186685,NA,NA,NA,FALSE,FALSE,FALSE
"SAMI, Roshni ",Mana,2014,Kelston,0.007915842,0.0141,0.003304716,NA,0.003304716,NA,NA,NA,FALSE,FALSE,FALSE
"PENK, Christopher ",National Party,2014,Kelston,0.327986668,0.3232,0.338088884,NA,0.338088884,NA,NA,NA,FALSE,FALSE,FALSE
"THOMAS, Mark",National Party,1999,Mana,0.286919691,0.287,NA,0.214351874,0.282040136,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"KELLY, Graham",Labour Party,1999,Mana,0.469517076,0.4442,0.413243498,0.413243498,0.413243498,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"SHAW, Robert",Green Party,1999,Mana,0.032984258,0.0461,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BUTTERWORTH, Graham",United Future,1999,Mana,0.007904216,0.0102,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"WARD, Darryl",ACT,1999,Mana,0.019443703,0.0533,0.025248134,NA,0.025248134,FALSE,NA,NA,FALSE,FALSE,FALSE
"LAWLER, Moira",Alliance,1999,Mana,0.053028282,0.078,0.089545751,NA,0.089545751,FALSE,NA,NA,FALSE,FALSE,FALSE
"JONES, Nigel",New Zealand First Party,1999,Mana,0.011806297,0.023,0.113308701,NA,0.113308701,FALSE,NA,NA,FALSE,FALSE,FALSE
"BUTTERWORTH, Graham",United Future,2002,Mana,0.057581109,0.0891,0.007904216,0.007904216,0.007904216,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HENDERSON, Doreen Ethel Marion",Jim Anderton's Progressive,2002,Mana,0.013815311,0.0191,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"EWING-JARVIE, Simon Antony",ACT,2002,Mana,0.027734497,0.0618,0.019443703,NA,0.019443703,FALSE,NA,NA,FALSE,FALSE,FALSE
"GILCHRIST, Michael",Alliance,2002,Mana,0.014196184,0.0172,0.053028282,NA,0.053028282,FALSE,NA,NA,FALSE,FALSE,FALSE
"MITCHELL, Olivia",Green Party,2002,Mana,0.072227416,0.0741,0.032984258,NA,0.032984258,FALSE,NA,NA,FALSE,FALSE,FALSE
"LABAN, Winnie",Labour Party,2002,Mana,0.504691666,0.4752,0.469517076,NA,0.469517076,FALSE,NA,NA,FALSE,FALSE,FALSE
"WOOD, Sue",National Party,2002,Mana,0.283923687,0.1727,0.286919691,NA,0.286919691,FALSE,NA,NA,FALSE,FALSE,FALSE
"LABAN, Winnie",Labour Party,2005,Mana,0.539098055,0.4998,0.504691666,0.504691666,0.504691666,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"HOSKING, Sonny ",Maori Party,2005,Mana,0.012929251,0.0077,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BUCHANAN, Kelly ",Alliance,2005,Mana,0.003206454,0.0015,0.014196184,NA,0.014196184,FALSE,NA,NA,FALSE,FALSE,FALSE
"HARVEY, Nicola ",Green Party,2005,Mana,0.053165081,0.0623,0.072227416,NA,0.072227416,FALSE,NA,NA,FALSE,FALSE,FALSE
"LELEISIUAO, Fale ",Jim Anderton's Progressive,2005,Mana,0.009309061,0.0108,0.013815311,NA,0.013815311,FALSE,NA,NA,FALSE,FALSE,FALSE
"FINLAYSON, Christopher ",National Party,2005,Mana,0.32250724,0.3154,0.283923687,NA,0.283923687,FALSE,NA,NA,FALSE,FALSE,FALSE
"GUNSTON, Robin ",United Future,2005,Mana,0.038787753,0.042,0.057581109,NA,0.057581109,FALSE,NA,NA,FALSE,FALSE,FALSE
"GUNSTON, Robin ",United Future,2008,Mana,0.013880384,0.0132,0.038787753,0.038787753,0.038787753,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"LABAN, Winnie",Labour Party,2008,Mana,0.530618494,0.4391,0.539098055,0.539098055,0.539098055,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"COLLINS, Mike ",ACT,2008,Mana,0.018473158,0.0236,0.027734497,NA,0.027734497,FALSE,NA,NA,FALSE,FALSE,FALSE
"GILCHRIST, Michael ",Green Party,2008,Mana,0.067156563,0.0838,0.053165081,NA,0.053165081,FALSE,NA,NA,FALSE,FALSE,FALSE
"PARATA, Hekia ",National Party,2008,Mana,0.34986732,0.3667,0.32250724,NA,0.32250724,FALSE,NA,NA,FALSE,FALSE,FALSE
"PARATA, Hekia ",National Party,2011,Mana,0.419689119,0.3995,0.34986732,0.34986732,0.34986732,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"WARREN, Michael ",ACT,2011,Mana,0.005388601,0.0047,0.018473158,NA,0.018473158,FALSE,NA,NA,FALSE,FALSE,FALSE
"LOGIE, Jan ",Green Party,2011,Mana,0.078963731,0.1278,0.067156563,NA,0.067156563,FALSE,NA,NA,FALSE,FALSE,FALSE
"FAAFOI, Kris ",Labour Party,2011,Mana,0.48611399,0.3776,0.530618494,NA,0.530618494,FALSE,NA,NA,FALSE,FALSE,FALSE
"LOGIE, Jan ",Green Party,2014,Mana,0.084359606,0.128,0.078963731,0.078963731,0.078963731,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"PARATA, Hekia ",National Party,2014,Mana,0.326252053,0.4053,0.419689119,0.419689119,0.419689119,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"FAAFOI, Kris ",Labour Party,2014,Mana,0.548132184,0.3439,0.48611399,0.48611399,0.48611399,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"BARRY, Roy ",Conservative Party,2014,Mana,0.027298851,0.0267,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"FIELD, Taito Phillip",Labour Party,1999,Mangere,0.686039984,0.6732,0.559384875,0.559384875,0.559384875,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"DIXON, Adrian Jon",ACT,1999,Mangere,0.019776329,0.0231,0.017231936,NA,0.017231936,FALSE,NA,NA,FALSE,FALSE,FALSE
"KOLO, Finau",Alliance,1999,Mangere,0.098406667,0.0825,0.134400674,NA,0.134400674,FALSE,NA,NA,FALSE,FALSE,FALSE
"TAYLOR, Sylvia",National Party,1999,Mangere,0.122673691,0.1214,0.166842216,NA,0.166842216,FALSE,NA,NA,FALSE,FALSE,FALSE
"HOHEPA, Jerry Nuia",New Zealand First Party,1999,Mangere,0.024655641,0.0292,0.083084053,NA,0.083084053,FALSE,NA,NA,FALSE,FALSE,FALSE
"ABEL, Stephen",Green Party,2002,Mangere,0.036249015,0.0325,NA,0.053587215,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"TAYLOR, Sylvia",National Party,2002,Mangere,0.108664095,0.0741,0.122673691,0.122673691,0.122673691,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"FIELD, Taito Phillip",Labour Party,2002,Mangere,0.746339845,0.709,0.686039984,0.686039984,0.686039984,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"BROWN, Rosie",Jim Anderton's Progressive,2002,Mangere,0.025258181,0.0249,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"ANGELL, Juanita",ACT,2002,Mangere,0.019368753,0.0231,0.019776329,NA,0.019776329,FALSE,NA,NA,FALSE,FALSE,FALSE
"RICHARDS, Leonard",Alliance,2002,Mangere,0.014516196,0.011,0.098406667,NA,0.098406667,FALSE,NA,NA,FALSE,FALSE,FALSE
"SETTLE, Herbert Bruce",United Future,2002,Mangere,0.031272034,0.0358,0.003960396,NA,0.003960396,FALSE,NA,NA,FALSE,FALSE,FALSE
"SIMICH, Clem ",National Party,2005,Mangere,0.130932381,0.1358,NA,0.353051614,0.108664095,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"FIELD, Taito Phillip",Labour Party,2005,Mangere,0.711675766,0.7289,0.746339845,0.746339845,0.746339845,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"MATTHEWS, Solomon ",Maori Party,2005,Mangere,0.018899622,0.0115,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"STRICKSON-PUA, Muamua Sofi ",Green Party,2005,Mangere,0.027824444,0.0175,0.036249015,NA,0.036249015,FALSE,NA,NA,FALSE,FALSE,FALSE
"PO'E, Tala ",Jim Anderton's Progressive,2005,Mangere,0.012389752,0.015,0.025258181,NA,0.025258181,FALSE,NA,NA,FALSE,FALSE,FALSE
"GREENING, Toa ",New Zealand First Party,2005,Mangere,0.030134397,0.0415,0.024655641,NA,0.024655641,FALSE,NA,NA,FALSE,FALSE,FALSE
"WILSON, Neville ",United Future,2005,Mangere,0.020789584,0.0163,0.031272034,NA,0.031272034,FALSE,NA,NA,FALSE,FALSE,FALSE
"PO'E, Tala ",Jim Anderton's Progressive,2008,Mangere,0.006196828,0.0066,0.012389752,0.012389752,0.012389752,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"STRICKSON-PUA, Muamua Sofi ",Green Party,2008,Mangere,0.0223716,0.0204,0.027824444,0.027824444,0.027824444,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HARRIS, Mita ",National Party,2008,Mangere,0.139481147,0.1643,NA,0.31743525,0.130932381,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"TABACHNIK, Michael ",ACT,2008,Mangere,0.010188005,0.0112,0.019368753,NA,0.019368753,FALSE,NA,NA,FALSE,FALSE,FALSE
"SIO, Sua William ",Labour Party,2008,Mangere,0.524104611,0.616,0.711675766,NA,0.711675766,FALSE,NA,NA,FALSE,FALSE,FALSE
"SOLOMON, Pulotu Selio ",United Future,2008,Mangere,0.018380422,0.0087,0.020789584,NA,0.020789584,FALSE,NA,NA,FALSE,FALSE,FALSE
"GAGAMOE, Fa'avae ",Conservative Party,2011,Mangere,0.024408442,0.0161,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"PAPALI'I, James ",Mana,2011,Mangere,0.017586868,0.0101,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"COSTELLO, Casey ",ACT,2011,Mangere,0.005009593,0.0031,0.010188005,NA,0.010188005,FALSE,NA,NA,FALSE,FALSE,FALSE
"ROSS, Todd ",Green Party,2011,Mangere,0.043061181,0.0385,0.0223716,NA,0.0223716,FALSE,NA,NA,FALSE,FALSE,FALSE
"HAUITI, Claudette ",National Party,2011,Mangere,0.125985931,0.1436,0.139481147,NA,0.139481147,FALSE,NA,NA,FALSE,FALSE,FALSE
"ILALIO, Taliaoa Oliva ",New Zealand First Party,2011,Mangere,0.024941377,0.0586,0.030134397,NA,0.030134397,FALSE,NA,NA,FALSE,FALSE,FALSE
"SIO, Sua William ",Labour Party,2011,Mangere,0.759006608,0.7182,0.524104611,NA,0.524104611,FALSE,NA,NA,TRUE,FALSE,FALSE
"PAPALI'I, James ",Mana,2014,Mangere,0.020529101,0.0119,0.017586868,0.017586868,0.017586868,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"SIO, Sua William ",Labour Party,2014,Mangere,0.724973545,0.6756,0.759006608,0.759006608,0.759006608,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"SAAFI, Edward ",Conservative Party,2014,Mangere,0.056507937,0.0307,0.024408442,NA,0.024408442,FALSE,NA,NA,FALSE,FALSE,FALSE
"STRICKSON-PUA, Muamua Sofi ",Green Party,2014,Mangere,0.045608466,0.0397,0.043061181,NA,0.043061181,FALSE,NA,NA,FALSE,FALSE,FALSE
"TURNER, Misa Fia ",National Party,2014,Mangere,0.152380952,0.1566,0.125985931,NA,0.125985931,FALSE,NA,NA,FALSE,FALSE,FALSE
"YEE, Ken",National Party,1999,Manukau East,0.310225421,0.3206,0.328456384,0.328456384,0.328456384,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
