"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"180","Kaikoura",2017,"United Future",0.0026,0.0138575577665214,0.00164969692502105,0.0769457551487164
"181","Kelston",2017,"ACT",0.01,0.00307328985714004,0.000672176278849317,0.0102080193677154
"182","Kelston",2017,"Conservative Party",0.0296,0.000791233925134331,5e-04,0.00829903746506255
"183","Kelston",2017,"Green Party",0.1074,0.109928225427293,0.0904313498909938,0.128703907538811
"184","Kelston",2017,"Labour Party",0.4213,0.467462769255218,0.421764610035218,0.517018181349599
"185","Kelston",2017,"Mana",0.0141,0.00180356257980487,5e-04,0.0165814752341187
"186","Kelston",2017,"Maori Party",0.0031,0.00291059490394641,0.00144812076694951,0.0105974176107691
"187","Kelston",2017,"National Party",0.3232,0.294182117759847,0.227361189857888,0.346811494437137
"188","Kelston",2017,"New Zealand First Party",0.0845,0.0764493245734544,0.0348264962188825,0.150511986805192
"189","Kelston",2017,"United Future",0.0016,0.0120548090310156,0.00101519810770526,0.0717716355694299
"190","Mana",2017,"ACT",0.0022,0.000676123768570809,5e-04,0.00238296281499226
"191","Mana",2017,"Conservative Party",0.0267,0.000713714385171847,5e-04,0.00748595609179629
"192","Mana",2017,"Green Party",0.128,0.130122872207579,0.107776655363568,0.146351383797975
"193","Mana",2017,"Labour Party",0.3439,0.383329861379737,0.344332434176398,0.428978537906352
"194","Mana",2017,"Mana",0.0096,0.00122795750114374,5e-04,0.0118490830296095
"195","Mana",2017,"Maori Party",0.0062,0.00582118980789282,0.00289624153389902,0.0126549554024158
"196","Mana",2017,"National Party",0.4053,0.376282117759847,0.309461189857888,0.424967561389462
"197","Mana",2017,"New Zealand First Party",0.068,0.0615213499526024,0.0280260561288048,0.128557063417983
"198","Mana",2017,"United Future",0.0032,0.0121469798122187,0.00203039621541052,0.0663769912011818
"199","Mangere",2017,"ACT",0.0025,0.00076832246428501,5e-04,0.00267238836650693
"200","Mangere",2017,"Conservative Party",0.0307,0.000820637888568376,5e-04,0.00860744764112907
"201","Mangere",2017,"Green Party",0.0397,0.041632805096595,0.0334276032651067,0.0558871278897006
"202","Mangere",2017,"Labour Party",0.6756,0.710117421256725,0.67594591027938,0.744259103785477
"203","Mangere",2017,"Mana",0.0119,0.00152215565245943,5e-04,0.0136888578954386
"204","Mangere",2017,"Maori Party",0.0045,0.00422505711863189,0.00210211079073316,0.0102321499991551
"205","Mangere",2017,"National Party",0.1566,0.142399373878725,0.109698882286704,0.177257716066914
"206","Mangere",2017,"New Zealand First Party",0.0735,0.0664973414928864,0.0302928694921641,0.11730123385351
"207","Mangere",2017,"United Future",0.001,0.00890006700624533,0.000634498817315787,0.0506805226540955
"208","Manukau East",2017,"ACT",0.0067,0.00205910420428383,5e-04,0.00685676825407361
"209","Manukau East",2017,"Conservative Party",0.0208,0.000556002217661961,5e-04,0.00583175605653044
"210","Manukau East",2017,"Green Party",0.0365,0.0383403302406363,0.0307331868810174,0.0521085415210932
"211","Manukau East",2017,"Labour Party",0.637,0.669588414530158,0.637313874897002,0.705783973097478
"212","Manukau East",2017,"Mana",0.0104,0.00133028729290572,5e-04,0.0121303241431003
"213","Manukau East",2017,"Maori Party",0.0032,0.00300448506213823,0.00149483434007691,0.00856897801964222
"214","Manukau East",2017,"National Party",0.2029,0.184500849042103,0.142132204444267,0.221198553444857
"215","Manukau East",2017,"New Zealand First Party",0.078,0.0705686072985733,0.0321475349712761,0.12177363059998
"216","Manukau East",2017,"United Future",7e-04,0.00816343745816316,5e-04,0.0504845307829491
"217","Manurewa",2017,"ACT",0.0057,0.00175177521856982,5e-04,0.00589931173988975
"218","Manurewa",2017,"Conservative Party",0.0282,0.000753810698945546,5e-04,0.00790651542279608
"219","Manurewa",2017,"Green Party",0.0397,0.0420278796706006,0.0334276032651067,0.0593747607008798
